,country,Code,Year,Schizophrenia,Depression,Anxiety,Bipolar,Eating
60,Albania,ALB,1990,0.2811975,2.3814309,3.659145,0.54124945,0.10373676
61,Albania,ALB,1991,0.280868,2.3822474,3.663672,0.5413307,0.10187746
62,Albania,ALB,1992,0.28062224,2.3838189,3.6683939,0.5414273,0.10027108
63,Albania,ALB,1993,0.2804561,2.387142,3.6732259,0.54153633,0.09921742
64,Albania,ALB,1994,0.2803648,2.3903685,3.6780229,0.5416542,0.098728485
65,Albania,ALB,1995,0.2803426,2.3942912,3.6827402,0.54178095,0.098616816
66,Albania,ALB,1996,0.28047624,2.4019294,3.6875575,0.541907,0.09891043
67,Albania,ALB,1997,0.28081706,2.4101064,3.6883552,0.5418636,0.099392794
68,Albania,ALB,1998,0.2812289,2.4187148,3.6893678,0.5418271,0.099780716
69,Albania,ALB,1999,0.28154427,2.4340425,3.699189,0.54215395,0.10132116
70,Albania,ALB,2000,0.28172776,2.4477215,3.7076585,0.54245573,0.10265916
71,Albania,ALB,2001,0.28181994,2.4539328,3.7104988,0.5425348,0.10415317
72,Albania,ALB,2002,0.2818834,2.4615242,3.7131746,0.54258114,0.10573936
73,Albania,ALB,2003,0.28195274,2.4676032,3.7156525,0.542598,0.10845551
74,Albania,ALB,2004,0.28206202,2.472387,3.7179503,0.5425958,0.11036979
75,Albania,ALB,2005,0.28224605,2.4724932,3.7197618,0.54257834,0.11257821
76,Albania,ALB,2006,0.28265354,2.4696515,3.723458,0.5425454,0.114303075
77,Albania,ALB,2007,0.2833063,2.462645,3.730676,0.54250324,0.116639026
78,Albania,ALB,2008,0.28405136,2.4544492,3.739848,0.54245985,0.11902477
79,Albania,ALB,2009,0.28473735,2.4469562,3.7492957,0.5424172,0.120946944
80,Albania,ALB,2010,0.28521284,2.4427185,3.75714,0.5423738,0.12297751
81,Albania,ALB,2011,0.2855792,2.4411948,3.7670379,0.54233027,0.12472777
82,Albania,ALB,2012,0.2859981,2.440708,3.7816541,0.5422916,0.12626739
83,Albania,ALB,2013,0.2864069,2.44142,3.7977457,0.5422711,0.12809084
84,Albania,ALB,2014,0.2867512,2.4422417,3.8113623,0.5422515,0.12968343
85,Albania,ALB,2015,0.28698042,2.4422338,3.8181894,0.54220194,0.13121219
86,Albania,ALB,2016,0.28713554,2.441605,3.8151882,0.542146,0.1328488
87,Albania,ALB,2017,0.28724706,2.4435818,3.8113596,0.54210234,0.13404264
88,Albania,ALB,2018,0.2873577,2.4494267,3.8191874,0.5420571,0.13548058
89,Albania,ALB,2019,0.2875006,2.4602032,3.8375373,0.5420086,0.1366484
180,Andorra,AND,1990,0.29023206,3.668154,5.32768,0.9261614,0.47371855
181,Andorra,AND,1991,0.28985038,3.6559927,5.333945,0.9257051,0.46902737
182,Andorra,AND,1992,0.28930002,3.64738,5.34781,0.92605585,0.46828973
183,Andorra,AND,1993,0.2888355,3.6373713,5.3523335,0.92562616,0.46670556
184,Andorra,AND,1994,0.2883545,3.632543,5.366859,0.92654884,0.46823892
185,Andorra,AND,1995,0.28799787,3.6310887,5.378946,0.92754626,0.47067797
186,Andorra,AND,1996,0.2877148,3.62898,5.388682,0.92819077,0.4732312
187,Andorra,AND,1997,0.2873372,3.6213713,5.387534,0.9283444,0.47484243
188,Andorra,AND,1998,0.28698432,3.6140285,5.393537,0.9286651,0.47759396
189,Andorra,AND,1999,0.28666797,3.6068432,5.397145,0.92892593,0.48011905
190,Andorra,AND,2000,0.28650168,3.601976,5.4025874,0.92951477,0.4839518
191,Andorra,AND,2001,0.28657487,3.600101,5.4112263,0.93045986,0.49034715
192,Andorra,AND,2002,0.28680837,3.5911722,5.4166856,0.9315484,0.49797443
193,Andorra,AND,2003,0.28718013,3.580245,5.418085,0.93223345,0.5055317
194,Andorra,AND,2004,0.28757557,3.567096,5.4150133,0.9324782,0.5103438
195,Andorra,AND,2005,0.28779,3.561095,5.414975,0.93285686,0.5130425
196,Andorra,AND,2006,0.28777832,3.5521357,5.405711,0.9325398,0.5138049
197,Andorra,AND,2007,0.2876476,3.5443544,5.395269,0.9325436,0.51466006
198,Andorra,AND,2008,0.28747034,3.5360482,5.3879724,0.9328454,0.51686925
199,Andorra,AND,2009,0.28725952,3.531958,5.385251,0.9333272,0.5182615
200,Andorra,AND,2010,0.28714484,3.5310767,5.3854113,0.9337075,0.51915604
201,Andorra,AND,2011,0.28702903,3.5470457,5.4123893,0.9359039,0.5203454
202,Andorra,AND,2012,0.28701997,3.5531306,5.4252,0.93590313,0.5166277
203,Andorra,AND,2013,0.28690478,3.5612671,5.44299,0.9361461,0.513501
204,Andorra,AND,2014,0.28686962,3.5669975,5.455121,0.9358926,0.51054364
205,Andorra,AND,2015,0.2868682,3.5686946,5.4587154,0.93554664,0.5076777
206,Andorra,AND,2016,0.28703368,3.5636458,5.4553576,0.9353136,0.51065004
207,Andorra,AND,2017,0.28720796,3.560528,5.453026,0.93498117,0.5153774
208,Andorra,AND,2018,0.28699273,3.574782,5.4531283,0.9348683,0.5177146
209,Andorra,AND,2019,0.28651825,3.6072073,5.45341,0.93481266,0.5208916
390,Austria,AUT,1990,0.2759298,3.6316159,5.7173142,0.90213525,0.4184564
391,Austria,AUT,1991,0.27569294,3.6203082,5.746825,0.90194654,0.42482075
392,Austria,AUT,1992,0.27548993,3.6056612,5.7715983,0.90180904,0.430044
393,Austria,AUT,1993,0.27532542,3.591711,5.7906623,0.90171635,0.43580726
394,Austria,AUT,1994,0.27520266,3.5727391,5.80268,0.901654,0.44142702
395,Austria,AUT,1995,0.27512625,3.5538495,5.8068156,0.9016231,0.44745013
396,Austria,AUT,1996,0.27511743,3.5290906,5.8021173,0.90163714,0.45364082
397,Austria,AUT,1997,0.2751634,3.4928606,5.790478,0.90166837,0.4600033
398,Austria,AUT,1998,0.27523252,3.4505806,5.7764673,0.9017106,0.4664338
399,Austria,AUT,1999,0.27529442,3.4085689,5.7643733,0.9017383,0.47292206
400,Austria,AUT,2000,0.27531537,3.3730147,5.7588873,0.9017546,0.4785858
401,Austria,AUT,2001,0.2753292,3.3421907,5.76347,0.9017828,0.48539114
402,Austria,AUT,2002,0.27537015,3.3078835,5.7752576,0.90180296,0.49294817
403,Austria,AUT,2003,0.2754227,3.2760923,5.7907057,0.9018226,0.5005945
404,Austria,AUT,2004,0.2754722,3.2449446,5.8057036,0.9018207,0.5077192
405,Austria,AUT,2005,0.27549613,3.2177966,5.8164845,0.9018031,0.51429474
406,Austria,AUT,2006,0.27552652,3.1890857,5.830372,0.90180916,0.5215775
407,Austria,AUT,2007,0.27558753,3.1565373,5.8527355,0.90183544,0.53044736
408,Austria,AUT,2008,0.27565533,3.1266346,5.8776236,0.90187377,0.53840405
409,Austria,AUT,2009,0.275704,3.1034918,5.898953,0.90190077,0.5459628
410,Austria,AUT,2010,0.275704,3.0920737,5.910921,0.9019149,0.5513747
411,Austria,AUT,2011,0.27560493,3.0925705,5.91934,0.90190107,0.55502725
412,Austria,AUT,2012,0.27541992,3.0992143,5.931905,0.9018285,0.5582181
413,Austria,AUT,2013,0.2752243,3.1081657,5.9454136,0.90168726,0.56103206
414,Austria,AUT,2014,0.27508944,3.1144185,5.9566393,0.901455,0.5628904
415,Austria,AUT,2015,0.2750848,3.117166,5.963028,0.9011552,0.5627958
416,Austria,AUT,2016,0.27593783,3.1172068,5.983274,0.90091336,0.5598134
417,Austria,AUT,2017,0.27685928,3.1176713,6.0037413,0.9007627,0.55712646
418,Austria,AUT,2018,0.27697054,3.120435,6.007505,0.90060717,0.55835485
419,Austria,AUT,2019,0.27674544,3.125201,6.0064344,0.90043485,0.5622296
570,Bielorrusia,BLR,1990,0.27143964,3.9234912,3.531769,0.5214641,0.110925175
571,Bielorrusia,BLR,1991,0.2711495,3.9342315,3.531525,0.52141404,0.109483406
572,Bielorrusia,BLR,1992,0.27088022,3.9475007,3.531061,0.52136785,0.107908435
573,Bielorrusia,BLR,1993,0.27064517,3.9631433,3.530581,0.52133095,0.106690764
574,Bielorrusia,BLR,1994,0.27045876,3.9778185,3.5299604,0.52130306,0.10523516
575,Bielorrusia,BLR,1995,0.27033705,3.9915447,3.529267,0.52128,0.10373212
576,Bielorrusia,BLR,1996,0.27023345,4.009399,3.528272,0.5212608,0.1025335
577,Bielorrusia,BLR,1997,0.27011237,4.034576,3.5268185,0.5212368,0.101254396
578,Bielorrusia,BLR,1998,0.2699983,4.0586615,3.5253568,0.52121997,0.1002217
579,Bielorrusia,BLR,1999,0.2699176,4.0794196,3.5240104,0.52121127,0.099186875
580,Bielorrusia,BLR,2000,0.26989874,4.0918536,3.5228252,0.52120125,0.09925466
581,Bielorrusia,BLR,2001,0.2699878,4.0966105,3.521141,0.52119553,0.099894375
582,Bielorrusia,BLR,2002,0.27018493,4.1028614,3.51859,0.52119213,0.10093053
583,Bielorrusia,BLR,2003,0.2704434,4.103709,3.5159032,0.52119684,0.102895
584,Bielorrusia,BLR,2004,0.27071837,4.104315,3.513435,0.52120095,0.10501632
585,Bielorrusia,BLR,2005,0.27096403,4.0988197,3.5119147,0.5212048,0.106956296
586,Bielorrusia,BLR,2006,0.27131802,4.078114,3.5106103,0.52121115,0.109090164
587,Bielorrusia,BLR,2007,0.27187908,4.041458,3.508245,0.52120125,0.11159433
588,Bielorrusia,BLR,2008,0.27253366,3.99703,3.5057619,0.52119315,0.11437235
589,Bielorrusia,BLR,2009,0.27317077,3.9585407,3.503633,0.52118677,0.11702941
590,Bielorrusia,BLR,2010,0.27368024,3.9347,3.5022798,0.5211785,0.11944295
591,Bielorrusia,BLR,2011,0.2742778,3.922725,3.5010548,0.5211749,0.12181314
592,Bielorrusia,BLR,2012,0.27513677,3.9135807,3.4986422,0.5211533,0.12428703
593,Bielorrusia,BLR,2013,0.27607197,3.904299,3.4958112,0.5211224,0.12694465
594,Bielorrusia,BLR,2014,0.2768987,3.8970487,3.4930503,0.52108866,0.12941444
595,Bielorrusia,BLR,2015,0.2774349,3.8928354,3.490736,0.52105135,0.13096942
596,Bielorrusia,BLR,2016,0.27772522,3.8953915,3.4861212,0.5210136,0.1318798
597,Bielorrusia,BLR,2017,0.27784362,3.8943806,3.4813712,0.5209698,0.13296206
598,Bielorrusia,BLR,2018,0.27770308,3.870581,3.4809403,0.52092916,0.13347198
599,Bielorrusia,BLR,2019,0.2773241,3.824539,3.4831994,0.5208894,0.1341819
600,Bélgica,BEL,1990,0.2745141,3.3043332,4.9903364,0.89738375,0.3631707
601,Bélgica,BEL,1991,0.27465293,3.2905962,4.992189,0.8973624,0.36714303
602,Bélgica,BEL,1992,0.27474725,3.279841,4.992266,0.89736056,0.3709203
603,Bélgica,BEL,1993,0.27480245,3.2717407,4.991176,0.8973821,0.37502402
604,Bélgica,BEL,1994,0.2748201,3.2677407,4.989281,0.89741033,0.37757772
605,Bélgica,BEL,1995,0.27480116,3.264437,4.9870434,0.89744174,0.38023952
606,Bélgica,BEL,1996,0.27469695,3.2608097,4.977913,0.89748764,0.38198897
607,Bélgica,BEL,1997,0.27449498,3.2541459,4.959256,0.89753646,0.38382334
608,Bélgica,BEL,1998,0.27425933,3.2491534,4.9377594,0.8975831,0.3852944
609,Bélgica,BEL,1999,0.27405632,3.2505589,4.9201126,0.8976154,0.38744992
610,Bélgica,BEL,2000,0.2739478,3.260707,4.9130864,0.89764214,0.3893974
611,Bélgica,BEL,2001,0.2739345,3.2790265,4.9149637,0.8979411,0.39241806
612,Bélgica,BEL,2002,0.27396008,3.2974474,4.918749,0.8986072,0.39610875
613,Bélgica,BEL,2003,0.2740001,3.317652,4.9234123,0.89940006,0.39989844
614,Bélgica,BEL,2004,0.27403557,3.3399148,4.9279165,0.9000595,0.40409118
615,Bélgica,BEL,2005,0.27404436,3.3646903,4.931271,0.90034026,0.4071641
616,Bélgica,BEL,2006,0.2740263,3.410445,4.940288,0.90035564,0.40980622
617,Bélgica,BEL,2007,0.27400213,3.4814527,4.958886,0.9003685,0.4125902
618,Bélgica,BEL,2008,0.27397212,3.5586588,4.98185,0.9003901,0.4146189
619,Bélgica,BEL,2009,0.2739439,3.6206412,5.0039754,0.900405,0.4175397
620,Bélgica,BEL,2010,0.2739223,3.6478279,5.0200486,0.900408,0.41880637
621,Bélgica,BEL,2011,0.2739011,3.6392348,5.034762,0.90041107,0.42080608
622,Bélgica,BEL,2012,0.27387935,3.6182528,5.0539336,0.9004145,0.4234204
623,Bélgica,BEL,2013,0.27386346,3.5918112,5.0737395,0.90042275,0.4255563
624,Bélgica,BEL,2014,0.27386415,3.5673435,5.090465,0.9004224,0.42841125
625,Bélgica,BEL,2015,0.27389416,3.5513406,5.100454,0.900407,0.4296135
626,Bélgica,BEL,2016,0.27434295,3.5443187,5.097948,0.90038335,0.43202114
627,Bélgica,BEL,2017,0.27478394,3.539347,5.0885506,0.90036076,0.43470827
628,Bélgica,BEL,2018,0.27464777,3.539191,5.0731163,0.900339,0.43582413
629,Bélgica,BEL,2019,0.27416807,3.5420222,5.04724,0.90031374,0.4368189
780,Bosnia y Herzegovina,BIH,1990,0.27696356,3.2764046,3.5382397,0.5487722,0.09063498
781,Bosnia y Herzegovina,BIH,1991,0.2762432,3.2690053,3.5420632,0.5487882,0.08783279
782,Bosnia y Herzegovina,BIH,1992,0.27577436,3.2627378,3.5489717,0.548972,0.085803516
783,Bosnia y Herzegovina,BIH,1993,0.27553207,3.2578332,3.556394,0.54918545,0.08487921
784,Bosnia y Herzegovina,BIH,1994,0.27545986,3.2541153,3.5638275,0.5494246,0.084609084
785,Bosnia y Herzegovina,BIH,1995,0.2754916,3.253745,3.5717223,0.5497279,0.0846893
786,Bosnia y Herzegovina,BIH,1996,0.27620372,3.2431839,3.5728512,0.549703,0.08627834
787,Bosnia y Herzegovina,BIH,1997,0.27780327,3.2260327,3.5676796,0.5493746,0.08936566
788,Bosnia y Herzegovina,BIH,1998,0.27973095,3.2080703,3.5635357,0.5490844,0.093801424
789,Bosnia y Herzegovina,BIH,1999,0.28146333,3.1894882,3.5624611,0.54894334,0.09851672
790,Bosnia y Herzegovina,BIH,2000,0.28250524,3.1717813,3.5625784,0.548888,0.10215539
791,Bosnia y Herzegovina,BIH,2001,0.28300986,3.146031,3.5616548,0.5488198,0.10492672
792,Bosnia y Herzegovina,BIH,2002,0.28346077,3.1100354,3.5588868,0.54868704,0.10730806
793,Bosnia y Herzegovina,BIH,2003,0.283852,3.0688863,3.5559418,0.5485468,0.10994467
794,Bosnia y Herzegovina,BIH,2004,0.28416702,3.0271466,3.5550015,0.5485055,0.11248996
795,Bosnia y Herzegovina,BIH,2005,0.28441438,2.9885561,3.555784,0.5485401,0.11473879
796,Bosnia y Herzegovina,BIH,2006,0.2847035,2.9470263,3.5559485,0.54852843,0.11690388
797,Bosnia y Herzegovina,BIH,2007,0.28506815,2.8988833,3.5564504,0.54852134,0.118606076
798,Bosnia y Herzegovina,BIH,2008,0.2854324,2.8534157,3.5582962,0.54857594,0.120716326
799,Bosnia y Herzegovina,BIH,2009,0.28574106,2.8153293,3.559819,0.5486406,0.12245999
800,Bosnia y Herzegovina,BIH,2010,0.28593698,2.787584,3.5603528,0.5486953,0.12401544
801,Bosnia y Herzegovina,BIH,2011,0.28605464,2.7690966,3.5582404,0.54873204,0.1252981
802,Bosnia y Herzegovina,BIH,2012,0.2861758,2.7505484,3.5531132,0.54875153,0.12673295
803,Bosnia y Herzegovina,BIH,2013,0.28630486,2.7362797,3.5469809,0.5487742,0.12795201
804,Bosnia y Herzegovina,BIH,2014,0.2864464,2.7253609,3.5413043,0.54880935,0.12942567
805,Bosnia y Herzegovina,BIH,2015,0.2866122,2.7211125,3.537238,0.54883975,0.13051607
806,Bosnia y Herzegovina,BIH,2016,0.2872929,2.7212148,3.53214,0.5488675,0.13214958
807,Bosnia y Herzegovina,BIH,2017,0.28788903,2.7237337,3.5282176,0.5488927,0.13389814
808,Bosnia y Herzegovina,BIH,2018,0.2875818,2.7369013,3.530499,0.54891616,0.13516963
809,Bosnia y Herzegovina,BIH,2019,0.2866613,2.7624497,3.5371947,0.5489406,0.13697994
900,Bulgaria,BGR,1990,0.28386194,2.9944606,3.4293132,0.46688336,0.13563922
901,Bulgaria,BGR,1991,0.28358367,2.995995,3.4320326,0.4668948,0.13435154
902,Bulgaria,BGR,1992,0.28331092,2.9967184,3.433599,0.46690297,0.13291053
903,Bulgaria,BGR,1993,0.2830583,2.9948087,3.434278,0.46690968,0.13204037
904,Bulgaria,BGR,1994,0.28284198,2.9937124,3.43424,0.46691343,0.13109846
905,Bulgaria,BGR,1995,0.28267828,2.9906268,3.433526,0.4669119,0.12970461
906,Bulgaria,BGR,1996,0.28249067,2.9830887,3.4236763,0.46690297,0.12841393
907,Bulgaria,BGR,1997,0.28223285,2.9683194,3.4020238,0.46689636,0.1267556
908,Bulgaria,BGR,1998,0.28197008,2.9516468,3.376572,0.46689466,0.1253051
909,Bulgaria,BGR,1999,0.28177023,2.9340703,3.355146,0.46689206,0.1242591
910,Bulgaria,BGR,2000,0.2816996,2.9159844,3.34567,0.4668879,0.12393356
911,Bulgaria,BGR,2001,0.2818322,2.897138,3.345093,0.46688396,0.12419747
912,Bulgaria,BGR,2002,0.282141,2.8742213,3.345119,0.46688396,0.12528187
913,Bulgaria,BGR,2003,0.28254217,2.8505425,3.3455644,0.4668839,0.12663952
914,Bulgaria,BGR,2004,0.28295183,2.8270998,3.3463643,0.4668826,0.1285364
915,Bulgaria,BGR,2005,0.28328663,2.8056154,3.3473392,0.46687672,0.13026929
916,Bulgaria,BGR,2006,0.2836449,2.78487,3.3586426,0.46686152,0.13197805
917,Bulgaria,BGR,2007,0.28412932,2.762282,3.383903,0.46683532,0.13434958
918,Bulgaria,BGR,2008,0.28466606,2.742044,3.4128084,0.46679148,0.13691838
919,Bulgaria,BGR,2009,0.2851799,2.7248197,3.4351761,0.46672866,0.13938528
920,Bulgaria,BGR,2010,0.2855934,2.7112913,3.4410152,0.46664944,0.14163193
921,Bulgaria,BGR,2011,0.28600302,2.7003644,3.4329734,0.4665672,0.14322583
922,Bulgaria,BGR,2012,0.28650185,2.6894946,3.422339,0.46650815,0.14473698
923,Bulgaria,BGR,2013,0.28701606,2.6814547,3.4111712,0.4664714,0.14672525
924,Bulgaria,BGR,2014,0.2874742,2.676565,3.4013243,0.46645012,0.14818966
925,Bulgaria,BGR,2015,0.28780606,2.6727207,3.39465,0.4664348,0.1496691
926,Bulgaria,BGR,2016,0.28811494,2.6779902,3.3915794,0.4664225,0.15158065
927,Bulgaria,BGR,2017,0.28831697,2.6858947,3.3906965,0.4664138,0.15356614
928,Bulgaria,BGR,2018,0.28828052,2.6885443,3.3925362,0.46640617,0.15530984
929,Bulgaria,BGR,2019,0.28809503,2.6916606,3.3973696,0.46639755,0.15696159
1410,Croacia,HRV,1990,0.2926684,3.468403,3.5313487,0.54560494,0.15446846
1411,Croacia,HRV,1991,0.29189506,3.4624782,3.531396,0.54559755,0.15065205
1412,Croacia,HRV,1992,0.29122633,3.4526534,3.531808,0.54559386,0.14752515
1413,Croacia,HRV,1993,0.29069597,3.4422529,3.5325353,0.545593,0.14505924
1414,Croacia,HRV,1994,0.29033816,3.4296043,3.5334234,0.545597,0.1434317
1415,Croacia,HRV,1995,0.29018813,3.4163945,3.5343537,0.54560196,0.14223035
1416,Croacia,HRV,1996,0.2902159,3.400322,3.5368114,0.5456118,0.14243895
1417,Croacia,HRV,1997,0.29034358,3.3775141,3.5406656,0.5456162,0.14202346
1418,Croacia,HRV,1998,0.29052776,3.3507416,3.5448709,0.545615,0.14228594
1419,Croacia,HRV,1999,0.29072607,3.3228688,3.5481262,0.5456093,0.14243099
1420,Croacia,HRV,2000,0.2908964,3.297917,3.5492303,0.54559606,0.14276595
1421,Croacia,HRV,2001,0.29116163,3.2701638,3.54848,0.5455764,0.14375839
1422,Croacia,HRV,2002,0.29160044,3.2379515,3.5466363,0.5455445,0.14580826
1423,Croacia,HRV,2003,0.29210043,3.2042813,3.5444942,0.54550886,0.1482756
1424,Croacia,HRV,2004,0.2925495,3.1719928,3.5424652,0.5454722,0.15090466
1425,Croacia,HRV,2005,0.29283524,3.146126,3.5410843,0.5454385,0.15303388
1426,Croacia,HRV,2006,0.29302886,3.1226358,3.5405235,0.54540634,0.15474491
1427,Croacia,HRV,2007,0.2932535,3.0980554,3.540125,0.5453639,0.15692568
1428,Croacia,HRV,2008,0.29347146,3.075276,3.5401866,0.54532707,0.15840557
1429,Croacia,HRV,2009,0.29364666,3.056886,3.5406537,0.54529536,0.159574
1430,Croacia,HRV,2010,0.29374376,3.0437448,3.5413146,0.5452665,0.16102728
1431,Croacia,HRV,2011,0.29379448,3.0329254,3.544934,0.54523414,0.16161147
1432,Croacia,HRV,2012,0.2938508,3.0223985,3.5525165,0.5451964,0.16212529
1433,Croacia,HRV,2013,0.29390776,3.0129337,3.5617278,0.54516304,0.16291143
1434,Croacia,HRV,2014,0.29396144,3.0046828,3.570098,0.54512924,0.16315871
1435,Croacia,HRV,2015,0.29400748,2.9999287,3.575285,0.5451007,0.16369322
1436,Croacia,HRV,2016,0.29422173,3.0040376,3.5780432,0.5450728,0.16471277
1437,Croacia,HRV,2017,0.29442087,3.0106928,3.5801265,0.5450407,0.16613436
1438,Croacia,HRV,2018,0.29435205,3.0109425,3.58538,0.54501355,0.1677305
1439,Croacia,HRV,2019,0.29412583,3.0076077,3.5950115,0.5449874,0.169517
1470,Chipre,CYP,1990,0.27450326,3.1114776,6.309203,0.90676665,0.33874625
1471,Chipre,CYP,1991,0.27429906,3.0876963,6.3154855,0.9066384,0.34254375
1472,Chipre,CYP,1992,0.27413428,3.0664694,6.3232284,0.9065665,0.34547773
1473,Chipre,CYP,1993,0.2740105,3.0499046,6.331039,0.9065266,0.34911194
1474,Chipre,CYP,1994,0.27392605,3.0377831,6.3377333,0.90650845,0.3522346
1475,Chipre,CYP,1995,0.27388403,3.0325189,6.34245,0.9065072,0.35512492
1476,Chipre,CYP,1996,0.27389756,3.0339906,6.34828,0.9065241,0.35777134
1477,Chipre,CYP,1997,0.27396014,3.036215,6.357462,0.9065585,0.36020073
1478,Chipre,CYP,1998,0.27404937,3.0378346,6.367903,0.9066018,0.3629952
1479,Chipre,CYP,1999,0.27413937,3.0413344,6.377508,0.9066473,0.36550206
1480,Chipre,CYP,2000,0.2742071,3.0421557,6.384579,0.90670156,0.368247
1481,Chipre,CYP,2001,0.27431825,3.041273,6.3935905,0.90690553,0.37143892
1482,Chipre,CYP,2002,0.2745093,3.0378766,6.40788,0.90731436,0.3751132
1483,Chipre,CYP,2003,0.27472103,3.0346806,6.4239907,0.9078009,0.3791764
1484,Chipre,CYP,2004,0.27489445,3.0292952,6.4385767,0.90824616,0.38335
1485,Chipre,CYP,2005,0.27497107,3.0254085,6.4484305,0.9085382,0.3873378
1486,Chipre,CYP,2006,0.27495298,3.0153544,6.455378,0.9087214,0.39178142
1487,Chipre,CYP,2007,0.27489388,2.9986312,6.46308,0.90891725,0.39566207
1488,Chipre,CYP,2008,0.27481294,2.9813788,6.4708214,0.90911335,0.40029976
1489,Chipre,CYP,2009,0.27473226,2.9677322,6.4780493,0.90930474,0.40366805
1490,Chipre,CYP,2010,0.2746724,2.9638343,6.484162,0.9094894,0.4053917
1491,Chipre,CYP,2011,0.2745345,2.9693859,6.4914937,0.9096582,0.40491813
1492,Chipre,CYP,2012,0.27427214,2.9829354,6.50126,0.9098102,0.40384167
1493,Chipre,CYP,2013,0.27398068,2.999336,6.510966,0.9099433,0.40205657
1494,Chipre,CYP,2014,0.27375478,3.0125203,6.518057,0.91005874,0.40077922
1495,Chipre,CYP,2015,0.27368838,3.0200424,6.5200295,0.9101596,0.40038744
1496,Chipre,CYP,2016,0.27445996,3.0155115,6.4977756,0.9102467,0.40225446
1497,Chipre,CYP,2017,0.27521724,3.0121264,6.4726014,0.91031796,0.4050426
1498,Chipre,CYP,2018,0.27492255,3.0430932,6.46673,0.9103745,0.4060882
1499,Chipre,CYP,2019,0.27398312,3.1127021,6.4671764,0.9104203,0.40809122
1560,Dinamarca,DNK,1990,0.21588139,4.3909826,4.8099895,0.9496143,0.41118437
1561,Dinamarca,DNK,1991,0.21588486,4.3640523,4.8177924,0.94959,0.41247177
1562,Dinamarca,DNK,1992,0.21587719,4.328565,4.8247056,0.94957125,0.41322926
1563,Dinamarca,DNK,1993,0.21586382,4.291394,4.830106,0.9495614,0.4152265
1564,Dinamarca,DNK,1994,0.21584885,4.24892,4.834162,0.9495659,0.4170566
1565,Dinamarca,DNK,1995,0.21583435,4.203793,4.836399,0.9495721,0.4190727
1566,Dinamarca,DNK,1996,0.21580586,4.146024,4.8367753,0.94958603,0.4212797
1567,Dinamarca,DNK,1997,0.21576108,4.068902,4.8361273,0.949607,0.42466274
1568,Dinamarca,DNK,1998,0.21570309,3.9876378,4.8347464,0.9496215,0.42766583
1569,Dinamarca,DNK,1999,0.21564288,3.9077613,4.8335733,0.9496598,0.4306423
1570,Dinamarca,DNK,2000,0.21558674,3.8416915,4.8331356,0.9497058,0.43336776
1571,Dinamarca,DNK,2001,0.21542406,3.7883213,4.8333135,0.94881856,0.43697956
1572,Dinamarca,DNK,2002,0.21512239,3.7376266,4.8339915,0.946633,0.44035754
1573,Dinamarca,DNK,2003,0.21480212,3.6899285,4.8346615,0.9439888,0.44345278
1574,Dinamarca,DNK,2004,0.21458283,3.6493335,4.835232,0.9417859,0.4469175
1575,Dinamarca,DNK,2005,0.21458648,3.6151078,4.835422,0.9408773,0.4491398
1576,Dinamarca,DNK,2006,0.21741113,3.58285,4.8332257,0.9409052,0.45140344
1577,Dinamarca,DNK,2007,0.22392994,3.5521986,4.828784,0.94094557,0.45322025
1578,Dinamarca,DNK,2008,0.23168026,3.5246913,4.823805,0.9409634,0.45507848
1579,Dinamarca,DNK,2009,0.23819053,3.5045319,4.820482,0.9409952,0.45670235
1580,Dinamarca,DNK,2010,0.2409941,3.4930654,4.8208127,0.94102407,0.45769343
1581,Dinamarca,DNK,2011,0.2409809,3.4911556,4.8299036,0.9410235,0.45879945
1582,Dinamarca,DNK,2012,0.24075875,3.4912093,4.8479366,0.9410103,0.45912847
1583,Dinamarca,DNK,2013,0.24044524,3.4932568,4.8688307,0.9409444,0.45965907
1584,Dinamarca,DNK,2014,0.24015133,3.494156,4.8869395,0.94085705,0.4597326
1585,Dinamarca,DNK,2015,0.23999041,3.4930105,4.896541,0.94074917,0.46083546
1586,Dinamarca,DNK,2016,0.24008548,3.4778132,4.893634,0.94062287,0.46320453
1587,Dinamarca,DNK,2017,0.24028844,3.4658232,4.8873973,0.9405177,0.46608737
1588,Dinamarca,DNK,2018,0.24067952,3.4691179,4.8819747,0.94039935,0.46809715
1589,Dinamarca,DNK,2019,0.2413819,3.4828994,4.873904,0.94029397,0.47125348
1860,Estonia,EST,1990,0.28100607,4.681627,3.425218,0.5241366,0.14155334
1861,Estonia,EST,1991,0.28052524,4.66272,3.4248807,0.5241259,0.13943045
1862,Estonia,EST,1992,0.28015774,4.6491613,3.4252067,0.5241468,0.13747504
1863,Estonia,EST,1993,0.2799016,4.6397185,3.4261088,0.5242026,0.13620551
1864,Estonia,EST,1994,0.27976578,4.6321573,3.4269724,0.52426034,0.13558462
1865,Estonia,EST,1995,0.27974793,4.6282387,3.42738,0.52430564,0.13526359
1866,Estonia,EST,1996,0.27991974,4.6284976,3.4269965,0.524318,0.13522765
1867,Estonia,EST,1997,0.2802942,4.6310782,3.425532,0.52428,0.13594177
1868,Estonia,EST,1998,0.28077754,4.6337795,3.4233758,0.52421737,0.13628809
1869,Estonia,EST,1999,0.2812836,4.62719,3.4204571,0.52411395,0.13643573
1870,Estonia,EST,2000,0.28172174,4.6110983,3.416991,0.52398723,0.13708341
